Filename,Image_Type,Pair,Predicted_Engagement,Predicted_Cross_Prob,Reason
ignoring_1772191179868_raw.jpg,Raw,"[1, 3]",low,0.7,People 1 and 3 are not facing each other and are relatively far apart.
ignoring_1772191179868_raw.jpg,Raw,"[1, 4]",low,0.8,People 1 and 4 are not facing each other and are relatively far apart.
ignoring_1772191179868_raw.jpg,Raw,"[2, 3]",low,0.7,People 2 and 3 are not facing each other and are relatively far apart.
ignoring_1772191179868_raw.jpg,Raw,"[2, 4]",low,0.8,People 2 and 4 are not facing each other and are relatively far apart.
ignoring_1772191179868_raw.jpg,Raw,"[3, 4]",low,0.6,"People 3 and 4 are not facing each other, but are in the same area."
ignoring_1772191179868_raw.jpg,Annotated,"[1, 2]",medium,0.3,"People 1 and 2 are close and facing each other, so they may be talking."
ignoring_1772191179868_raw.jpg,Annotated,"[1, 3]",low,0.7,People 1 and 3 are not facing each other and are relatively far apart.
ignoring_1772191179868_raw.jpg,Annotated,"[1, 4]",low,0.8,People 1 and 4 are not facing each other and are far apart.
ignoring_1772191179868_raw.jpg,Annotated,"[2, 3]",low,0.7,People 2 and 3 are not facing each other and are relatively far apart.
ignoring_1772191179868_raw.jpg,Annotated,"[2, 4]",low,0.8,People 2 and 4 are not facing each other and are far apart.
ignoring_1772191179868_raw.jpg,Annotated,"[3, 4]",low,0.6,"People 3 and 4 are not facing each other, but are in the same room."
ignoring_1772191179868_raw.jpg,Grayscale,"[1, 2]",medium,0.3,People 1 and 2 are close to each other and may be talking.
ignoring_1772191179868_raw.jpg,Grayscale,"[1, 3]",low,0.7,People 1 and 3 are not facing each other.
ignoring_1772191179868_raw.jpg,Grayscale,"[1, 4]",low,0.8,People 1 and 4 are not facing each other.
ignoring_1772191179868_raw.jpg,Grayscale,"[2, 3]",low,0.7,People 2 and 3 are not facing each other.
ignoring_1772191179868_raw.jpg,Grayscale,"[2, 4]",low,0.8,People 2 and 4 are not facing each other.
ignoring_1772191179868_raw.jpg,Grayscale,"[3, 4]",low,0.6,People 3 and 4 are not facing each other.
ignoring_1772191179868_raw.jpg,Depth,"[1, 2]",medium,0.3,"The two people on the left are close together, suggesting a conversation."
ignoring_1772191179868_raw.jpg,Depth,"[1, 3]",low,0.7,"The first and third person are far apart, so it is safer to cross."
ignoring_1772191179868_raw.jpg,Depth,"[1, 4]",low,0.8,"The first and fourth person are far apart, so it is safer to cross."
ignoring_1772191179868_raw.jpg,Depth,"[2, 3]",low,0.7,"The second and third person are far apart, so it is safer to cross."
ignoring_1772191179868_raw.jpg,Depth,"[2, 4]",low,0.8,"The second and fourth person are far apart, so it is safer to cross."
ignoring_1772191179868_raw.jpg,Depth,"[3, 4]",medium,0.4,"The third and fourth person are close together, suggesting a conversation."
ignoring_1772191198441_raw.jpg,Raw,"[1, 2]",low,0.7,They are not facing each other and are relatively far apart.
ignoring_1772191198441_raw.jpg,Raw,"[1, 3]",low,0.7,They are not facing each other and are relatively far apart.
ignoring_1772191198441_raw.jpg,Raw,"[1, 4]",low,0.7,They are not facing each other and are relatively far apart.
ignoring_1772191198441_raw.jpg,Raw,"[2, 3]",low,0.6,"They are not directly facing each other, but are in the same general area."
ignoring_1772191198441_raw.jpg,Raw,"[2, 4]",medium,0.3,"They are close and facing each other, suggesting a conversation."
ignoring_1772191198441_raw.jpg,Raw,"[3, 4]",medium,0.3,"They are close and facing each other, suggesting a conversation."
ignoring_1772191198441_raw.jpg,Annotated,"[1, 2]",low,0.7,They are not facing each other and are relatively far apart.
ignoring_1772191198441_raw.jpg,Annotated,"[1, 3]",low,0.7,They are not facing each other and are relatively far apart.
ignoring_1772191198441_raw.jpg,Annotated,"[1, 4]",low,0.7,They are not facing each other and are relatively far apart.
ignoring_1772191198441_raw.jpg,Annotated,"[2, 3]",low,0.6,They are not facing each other and are relatively far apart.
ignoring_1772191198441_raw.jpg,Annotated,"[2, 4]",low,0.6,They are not facing each other and are relatively far apart.
ignoring_1772191198441_raw.jpg,Annotated,"[3, 4]",high,0.2,They are very close and likely talking.
ignoring_1772191198441_raw.jpg,Grayscale,"[1, 2]",low,0.7,They are not facing each other and are relatively far apart.
ignoring_1772191198441_raw.jpg,Grayscale,"[1, 3]",low,0.8,They are not facing each other and are relatively far apart.
ignoring_1772191198441_raw.jpg,Grayscale,"[1, 4]",low,0.8,They are not facing each other and are relatively far apart.
ignoring_1772191198441_raw.jpg,Grayscale,"[2, 3]",low,0.6,"They are not facing each other, but are closer together."
ignoring_1772191198441_raw.jpg,Grayscale,"[2, 4]",low,0.6,"They are not facing each other, but are closer together."
ignoring_1772191198441_raw.jpg,Grayscale,"[3, 4]",high,0.2,They are very close and likely engaged in conversation.
ignoring_1772191198441_raw.jpg,Depth,"[1, 2]",medium,0.3,"The pair is close together, suggesting a possible conversation."
ignoring_1772191198441_raw.jpg,Depth,"[1, 3]",medium,0.3,"The pair is close together, suggesting a possible conversation."
ignoring_1772191198441_raw.jpg,Depth,"[2, 3]",medium,0.3,"The pair is close together, suggesting a possible conversation."
photography_1772190468511_raw.jpg,Raw,"[1, 2]",medium,0.3,"Person 1 is taking a photo of the group, so they are likely engaged."
photography_1772190468511_raw.jpg,Raw,"[1, 3]",medium,0.3,"Person 1 is taking a photo of the group, so they are likely engaged."
photography_1772190468511_raw.jpg,Raw,"[1, 4]",medium,0.3,"Person 1 is taking a photo of the group, so they are likely engaged."
photography_1772190468511_raw.jpg,Raw,"[2, 3]",medium,0.3,People 2 and 3 are standing close together and facing the same direction.
photography_1772190468511_raw.jpg,Raw,"[2, 4]",medium,0.3,People 2 and 4 are standing close together and facing the same direction.
photography_1772190468511_raw.jpg,Raw,"[3, 4]",medium,0.3,People 3 and 4 are standing close together and facing the same direction.
photography_1772190468511_raw.jpg,Annotated,"[1, 2]",low,0.7,They are not facing each other.
photography_1772190468511_raw.jpg,Annotated,"[1, 3]",low,0.8,They are not facing each other.
photography_1772190468511_raw.jpg,Annotated,"[1, 4]",low,0.8,They are not facing each other.
photography_1772190468511_raw.jpg,Annotated,"[2, 3]",medium,0.4,They are standing close to each other.
photography_1772190468511_raw.jpg,Annotated,"[2, 4]",medium,0.4,They are standing close to each other.
photography_1772190468511_raw.jpg,Annotated,"[3, 4]",medium,0.3,They are standing close and facing each other.
photography_1772190468511_raw.jpg,Grayscale,"[1, 2]",low,0.7,They are not facing each other and are not close.
photography_1772190468511_raw.jpg,Grayscale,"[1, 3]",low,0.8,They are not facing each other and are not close.
photography_1772190468511_raw.jpg,Grayscale,"[1, 4]",low,0.8,They are not facing each other and are not close.
photography_1772190468511_raw.jpg,Grayscale,"[2, 3]",medium,0.4,They are standing close to each other.
photography_1772190468511_raw.jpg,Grayscale,"[2, 4]",medium,0.4,They are standing close to each other.
photography_1772190468511_raw.jpg,Grayscale,"[3, 4]",medium,0.3,They are standing close to each other and one is giving a thumbs up.
photography_1772190468511_raw.jpg,Depth,"[1, 2]",medium,0.3,The pair seems to be engaged in a conversation.
photography_1772190468511_raw.jpg,Depth,"[1, 3]",medium,0.3,The pair seems to be engaged in a conversation.
photography_1772190468511_raw.jpg,Depth,"[1, 4]",medium,0.3,The pair seems to be engaged in a conversation.
photography_1772190468511_raw.jpg,Depth,"[2, 3]",medium,0.3,The pair seems to be engaged in a conversation.
photography_1772190468511_raw.jpg,Depth,"[2, 4]",medium,0.3,The pair seems to be engaged in a conversation.
photography_1772190468511_raw.jpg,Depth,"[3, 4]",medium,0.3,The pair seems to be engaged in a conversation.
photography_1772190489396_raw.jpg,ERROR,,,-1.0,
photography_1772190518481_raw.jpg,Raw,"[1, 2]",high,0.1,The two people are very close and one is taking a photo with the other.
photography_1772190518481_raw.jpg,Annotated,"[1, 2]",high,0.1,The two people are standing close and one is taking a photo with the other.
photography_1772190518481_raw.jpg,ERROR,,,-1.0,
photography_1772190546243_raw.jpg,Raw,"[1, 2]",high,0.1,They are looking at the same phone and are very close.
photography_1772190546243_raw.jpg,Raw,"[1, 3]",low,0.7,They are not facing each other and are not very close.
photography_1772190546243_raw.jpg,Raw,"[1, 4]",low,0.7,They are not facing each other and are not very close.
photography_1772190546243_raw.jpg,Raw,"[2, 3]",low,0.7,They are not facing each other and are not very close.
photography_1772190546243_raw.jpg,Raw,"[2, 4]",low,0.7,They are not facing each other and are not very close.
photography_1772190546243_raw.jpg,Raw,"[3, 4]",high,0.1,They are facing each other and pointing at each other.
photography_1772190546243_raw.jpg,Annotated,"[1, 2]",low,0.7,They are standing close but not directly facing each other.
photography_1772190546243_raw.jpg,Annotated,"[1, 3]",low,0.8,They are not facing each other and are relatively far apart.
photography_1772190546243_raw.jpg,Annotated,"[1, 4]",low,0.8,They are not facing each other and are relatively far apart.
photography_1772190546243_raw.jpg,Annotated,"[2, 3]",low,0.7,They are not facing each other and are relatively far apart.
photography_1772190546243_raw.jpg,Annotated,"[2, 4]",low,0.7,They are not facing each other and are relatively far apart.
photography_1772190546243_raw.jpg,Annotated,"[3, 4]",medium,0.3,They are facing each other and appear to be talking.
photography_1772190546243_raw.jpg,Grayscale,"[1, 2]",low,0.7,The two people are standing close but not facing each other.
photography_1772190546243_raw.jpg,Grayscale,"[1, 3]",low,0.8,The two people are not interacting.
photography_1772190546243_raw.jpg,Grayscale,"[1, 4]",low,0.8,The two people are not interacting.
photography_1772190546243_raw.jpg,Grayscale,"[2, 3]",low,0.8,The two people are not interacting.
photography_1772190546243_raw.jpg,Grayscale,"[2, 4]",low,0.8,The two people are not interacting.
photography_1772190546243_raw.jpg,Grayscale,"[3, 4]",high,0.3,The two people are facing each other and talking.
photography_1772190546243_raw.jpg,Depth,"[1, 2]",low,0.6,The pair is not directly facing each other.
photography_1772190546243_raw.jpg,Depth,"[1, 3]",low,0.7,The pair is not directly facing each other.
photography_1772190546243_raw.jpg,Depth,"[2, 3]",medium,0.4,The pair is close and facing each other.
photography_1772190602195_raw.jpg,Raw,"[1, 2]",low,0.7,"They are standing near each other, but not directly interacting."
photography_1772190602195_raw.jpg,Raw,"[1, 3]",low,0.7,They are not facing each other and are relatively far apart.
photography_1772190602195_raw.jpg,Raw,"[1, 4]",low,0.7,They are not facing each other and are relatively far apart.
photography_1772190602195_raw.jpg,Raw,"[2, 3]",low,0.7,"They are standing near each other, but not directly interacting."
photography_1772190602195_raw.jpg,Raw,"[2, 4]",high,0.2,"They are facing each other and one is gesturing, indicating a conversation."
photography_1772190602195_raw.jpg,Raw,"[3, 4]",low,0.7,They are not facing each other and are relatively far apart.
photography_1772190602195_raw.jpg,Annotated,"[1, 2]",low,0.7,"They are standing near each other, but not directly facing each other."
photography_1772190602195_raw.jpg,Annotated,"[1, 4]",low,0.8,They are not facing each other and are far apart.
photography_1772190602195_raw.jpg,Annotated,"[1, 3]",low,0.8,They are not facing each other and are far apart.
photography_1772190602195_raw.jpg,Annotated,"[2, 4]",low,0.6,"They are standing near each other, but not directly facing each other."
photography_1772190602195_raw.jpg,Annotated,"[2, 3]",low,0.6,"They are standing near each other, but not directly facing each other."
photography_1772190602195_raw.jpg,Annotated,"[4, 3]",medium,0.3,They are facing each other and appear to be talking.
photography_1772190602195_raw.jpg,ERROR,,,-1.0,
photography_1772190622288_raw.jpg,Raw,"[1, 2]",low,0.7,"They are not directly interacting, so crossing is relatively safe."
photography_1772190622288_raw.jpg,Raw,"[1, 3]",low,0.7,"They are not directly interacting, so crossing is relatively safe."
photography_1772190622288_raw.jpg,Raw,"[1, 4]",low,0.7,"They are not directly interacting, so crossing is relatively safe."
photography_1772190622288_raw.jpg,Raw,"[2, 3]",high,0.2,"They are interacting with a phone, so crossing is not safe."
photography_1772190622288_raw.jpg,Raw,"[2, 4]",high,0.2,"They are interacting with a phone, so crossing is not safe."
photography_1772190622288_raw.jpg,Raw,"[3, 4]",high,0.1,"They are interacting with a phone, so crossing is not safe."
photography_1772190622288_raw.jpg,Annotated,"[1, 2]",low,0.7,They are not facing each other and are relatively far apart.
photography_1772190622288_raw.jpg,Annotated,"[1, 3]",low,0.7,They are not facing each other and are relatively far apart.
photography_1772190622288_raw.jpg,Annotated,"[1, 4]",low,0.7,They are not facing each other and are relatively far apart.
photography_1772190622288_raw.jpg,Annotated,"[2, 3]",high,0.2,They are close together and may be interacting.
photography_1772190622288_raw.jpg,Annotated,"[2, 4]",medium,0.4,They are close together and may be interacting.
photography_1772190622288_raw.jpg,Annotated,"[3, 4]",medium,0.3,They are close together and may be interacting.
photography_1772190622288_raw.jpg,Grayscale,"[1, 2]",low,0.7,They are not facing each other.
photography_1772190622288_raw.jpg,Grayscale,"[1, 3]",low,0.7,They are not facing each other.
photography_1772190622288_raw.jpg,Grayscale,"[1, 4]",low,0.7,They are not facing each other.
photography_1772190622288_raw.jpg,Grayscale,"[2, 3]",high,0.2,They are close and facing each other.
photography_1772190622288_raw.jpg,Grayscale,"[2, 4]",medium,0.4,They are close and facing each other.
photography_1772190622288_raw.jpg,Grayscale,"[3, 4]",medium,0.4,They are close and facing each other.
photography_1772190622288_raw.jpg,Depth,"[1, 2]",medium,0.3,"The two people are close to each other, so the robot should not cross."
photography_1772190622288_raw.jpg,Depth,"[1, 3]",medium,0.3,"The two people are close to each other, so the robot should not cross."
photography_1772190622288_raw.jpg,Depth,"[2, 3]",medium,0.4,"The two people are close to each other, so the robot should not cross."
playing_1772197071728_raw.jpg,Raw,"[1, 2]",medium,0.3,They are in a group and might be talking.
playing_1772197071728_raw.jpg,Raw,"[1, 3]",medium,0.3,They are in a group and might be talking.
playing_1772197071728_raw.jpg,Raw,"[2, 3]",medium,0.3,They are in a group and might be talking.
playing_1772197071728_raw.jpg,Annotated,"[1, 2]",low,0.6,"The people are not directly facing each other, suggesting a low engagement."
playing_1772197071728_raw.jpg,Annotated,"[1, 3]",low,0.7,"The people are not directly facing each other, suggesting a low engagement."
playing_1772197071728_raw.jpg,Annotated,"[2, 3]",low,0.6,"The people are not directly facing each other, suggesting a low engagement."
playing_1772197071728_raw.jpg,Grayscale,"[1, 2]",low,0.7,"They are not facing each other, suggesting low engagement."
playing_1772197071728_raw.jpg,Grayscale,"[2, 3]",low,0.6,"They are standing close, but not directly facing each other."
playing_1772197071728_raw.jpg,Grayscale,"[1, 3]",low,0.8,"They are not facing each other, suggesting low engagement."
playing_1772197071728_raw.jpg,Depth,"[1, 2]",low,0.7,"The individuals are relatively far apart, suggesting a low engagement."
playing_1772197071728_raw.jpg,Depth,"[1, 3]",low,0.7,"The individuals are relatively far apart, suggesting a low engagement."
playing_1772197071728_raw.jpg,Depth,"[2, 3]",low,0.6,"The individuals are relatively far apart, suggesting a low engagement."
playing_1772197073177_raw.jpg,Raw,"[1, 2]",medium,0.3,People 1 and 2 are likely engaged in a conversation.
playing_1772197073177_raw.jpg,Raw,"[1, 3]",medium,0.3,People 1 and 3 are likely engaged in a conversation.
playing_1772197073177_raw.jpg,Raw,"[2, 3]",medium,0.3,People 2 and 3 are likely engaged in a conversation.
playing_1772197073177_raw.jpg,Annotated,"[1, 2]",low,0.7,"They are not facing each other, so the robot can probably cross."
playing_1772197073177_raw.jpg,Annotated,"[2, 3]",low,0.7,"They are not facing each other, so the robot can probably cross."
playing_1772197073177_raw.jpg,Annotated,"[1, 3]",low,0.7,"They are not facing each other, so the robot can probably cross."
playing_1772197073177_raw.jpg,Grayscale,"[1, 2]",low,0.7,People 1 and 2 are not directly facing each other.
playing_1772197073177_raw.jpg,Grayscale,"[1, 3]",low,0.7,People 1 and 3 are not directly facing each other.
playing_1772197073177_raw.jpg,Grayscale,"[2, 3]",medium,0.4,People 2 and 3 are facing each other.
playing_1772197073177_raw.jpg,Depth,"[1, 2]",low,0.7,The people are relatively far apart.
playing_1772197073177_raw.jpg,Depth,"[1, 3]",low,0.7,The people are relatively far apart.
playing_1772197073177_raw.jpg,Depth,"[2, 3]",low,0.7,The people are relatively far apart.
playing_1772197075379_raw.jpg,Raw,"[1, 2]",medium,0.3,"They are facing each other, suggesting a conversation."
playing_1772197075379_raw.jpg,Raw,"[1, 3]",medium,0.3,"They are facing each other, suggesting a conversation."
playing_1772197075379_raw.jpg,Raw,"[2, 3]",high,0.1,"They are facing each other and close, indicating a strong interaction."
playing_1772197075379_raw.jpg,Annotated,"[1, 2]",medium,0.4,The two people are standing relatively close to each other.
playing_1772197075379_raw.jpg,Annotated,"[1, 3]",medium,0.4,The two people are standing relatively close to each other.
playing_1772197075379_raw.jpg,Annotated,"[2, 3]",medium,0.4,The two people are standing relatively close to each other.
playing_1772197075379_raw.jpg,Grayscale,"[1, 2]",low,0.7,They are not facing each other directly.
playing_1772197075379_raw.jpg,Grayscale,"[2, 3]",high,0.1,They are facing each other and appear to be talking.
playing_1772197075379_raw.jpg,Grayscale,"[1, 3]",medium,0.4,"They are in the same group, but not directly facing each other."
playing_1772197075379_raw.jpg,Depth,"[1, 2]",medium,0.3,"The pair is close together, suggesting a possible conversation."
playing_1772197075379_raw.jpg,Depth,"[1, 3]",medium,0.3,"The pair is close together, suggesting a possible conversation."
playing_1772197075379_raw.jpg,Depth,"[2, 3]",medium,0.3,"The pair is close together, suggesting a possible conversation."
playing_1772197077347_raw.jpg,Raw,"[1, 2]",high,0.1,People 1 and 2 are facing each other and appear to be interacting.
playing_1772197077347_raw.jpg,Raw,"[1, 3]",low,0.7,People 1 and 3 are not facing each other.
playing_1772197077347_raw.jpg,Raw,"[2, 3]",low,0.7,People 2 and 3 are not facing each other.
playing_1772197077347_raw.jpg,Annotated,"[1, 2]",low,0.6,"They are not facing each other, so the robot can probably cross."
playing_1772197077347_raw.jpg,Annotated,"[1, 3]",low,0.7,"They are not facing each other, so the robot can probably cross."
playing_1772197077347_raw.jpg,Annotated,"[2, 3]",low,0.6,"They are not facing each other, so the robot can probably cross."
playing_1772197077347_raw.jpg,Grayscale,"[1, 2]",medium,0.3,They are facing each other and may be talking.
playing_1772197077347_raw.jpg,Grayscale,"[1, 3]",low,0.7,"They are not facing each other, so the engagement is low."
playing_1772197077347_raw.jpg,Grayscale,"[2, 3]",medium,0.4,They are close to each other and may be talking.
playing_1772197077347_raw.jpg,Depth,"[1, 2]",low,0.7,The people are relatively far apart and not directly facing each other.
playing_1772197077347_raw.jpg,Depth,"[1, 3]",low,0.6,The people are relatively far apart and not directly facing each other.
playing_1772197077347_raw.jpg,Depth,"[2, 3]",medium,0.4,The people are close together and may be interacting.
playing_1772197078782_raw.jpg,Raw,"[1, 2]",medium,0.3,People 1 and 2 are facing each other and may be talking.
playing_1772197078782_raw.jpg,Raw,"[1, 3]",low,0.6,"People 1 and 3 are not directly facing each other, suggesting lower engagement."
playing_1772197078782_raw.jpg,Raw,"[2, 3]",medium,0.4,People 2 and 3 are in proximity and may be engaged in conversation.
playing_1772197078782_raw.jpg,Annotated,"[1, 2]",low,0.6,"They are not directly facing each other, suggesting a low engagement."
playing_1772197078782_raw.jpg,Annotated,"[1, 3]",low,0.7,"They are not directly facing each other, suggesting a low engagement."
playing_1772197078782_raw.jpg,Annotated,"[2, 3]",medium,0.4,"They are facing each other, suggesting a medium engagement."
playing_1772197078782_raw.jpg,Grayscale,"[1, 2]",medium,0.3,People 1 and 2 are facing each other and may be talking.
playing_1772197078782_raw.jpg,Grayscale,"[1, 3]",low,0.6,People 1 and 3 are not facing each other.
playing_1772197078782_raw.jpg,Grayscale,"[2, 3]",medium,0.4,People 2 and 3 are close and may be talking.
playing_1772197078782_raw.jpg,Depth,"[1, 2]",low,0.7,"They are not very close, suggesting a low engagement."
playing_1772197078782_raw.jpg,Depth,"[1, 3]",low,0.8,"They are far apart, indicating a low engagement."
playing_1772197078782_raw.jpg,Depth,"[2, 3]",medium,0.5,"They are close to each other, suggesting a medium engagement."
playing_1772197080077_raw.jpg,Raw,"[1, 2]",medium,0.3,"The people are in a group and interacting, so crossing is risky."
playing_1772197080077_raw.jpg,Raw,"[1, 3]",medium,0.3,"The people are in a group and interacting, so crossing is risky."
playing_1772197080077_raw.jpg,Raw,"[2, 3]",medium,0.3,"The people are in a group and interacting, so crossing is risky."
playing_1772197080077_raw.jpg,Annotated,"[1, 2]",low,0.7,"They are not facing each other, so the robot can probably cross."
playing_1772197080077_raw.jpg,Annotated,"[1, 3]",low,0.7,"They are not facing each other, so the robot can probably cross."
playing_1772197080077_raw.jpg,Annotated,"[2, 3]",low,0.6,"They are not facing each other, so the robot can probably cross."
playing_1772197080077_raw.jpg,Grayscale,"[1, 2]",medium,0.3,They are facing each other and seem to be talking.
playing_1772197080077_raw.jpg,Grayscale,"[2, 3]",medium,0.3,They are facing each other and seem to be talking.
playing_1772197080077_raw.jpg,Grayscale,"[1, 3]",medium,0.3,They are facing each other and seem to be talking.
playing_1772197080077_raw.jpg,Depth,"[1, 2]",medium,0.3,"The two people are relatively close, suggesting a possible interaction."
playing_1772197080077_raw.jpg,Depth,"[1, 3]",medium,0.3,"The two people are relatively close, suggesting a possible interaction."
playing_1772197080077_raw.jpg,Depth,"[2, 3]",medium,0.3,"The two people are relatively close, suggesting a possible interaction."
playing_1772197081424_raw.jpg,Raw,"[1, 2]",low,0.6,"They are not directly interacting, but are in the same space."
playing_1772197081424_raw.jpg,Raw,"[1, 3]",low,0.7,"They are not directly interacting, but are in the same space."
playing_1772197081424_raw.jpg,Raw,"[2, 3]",high,0.2,They are actively playing catch with a ball.
playing_1772197081424_raw.jpg,Annotated,"[1, 2]",low,0.7,They are not facing each other and are relatively far apart.
playing_1772197081424_raw.jpg,Annotated,"[1, 3]",low,0.7,They are not facing each other and are relatively far apart.
playing_1772197081424_raw.jpg,Annotated,"[2, 3]",medium,0.4,They are facing each other and appear to be interacting.
playing_1772197081424_raw.jpg,Grayscale,"[1, 2]",low,0.6,"They are not directly facing each other, suggesting a low engagement."
playing_1772197081424_raw.jpg,Grayscale,"[1, 3]",low,0.7,"They are not facing each other, indicating a low engagement."
playing_1772197081424_raw.jpg,Grayscale,"[2, 3]",medium,0.4,"They are facing each other, suggesting a medium engagement."
playing_1772197081424_raw.jpg,Depth,"[1, 2]",low,0.7,"The pair is not very close, suggesting a low engagement."
playing_1772197081424_raw.jpg,Depth,"[1, 3]",low,0.7,"The pair is not very close, suggesting a low engagement."
playing_1772197081424_raw.jpg,Depth,"[2, 3]",medium,0.4,"The pair is close, suggesting a medium engagement."
playing_1772197083559_raw.jpg,Raw,"[1, 2]",medium,0.3,People 1 and 2 are facing each other and may be talking.
playing_1772197083559_raw.jpg,Raw,"[1, 3]",medium,0.3,People 1 and 3 are facing each other and may be talking.
playing_1772197083559_raw.jpg,Raw,"[2, 3]",medium,0.3,People 2 and 3 are facing each other and may be talking.
playing_1772197083559_raw.jpg,Annotated,"[1, 2]",low,0.7,"They are not facing each other directly, suggesting a low engagement."
playing_1772197083559_raw.jpg,Annotated,"[1, 3]",low,0.7,"They are not facing each other directly, suggesting a low engagement."
playing_1772197083559_raw.jpg,Annotated,"[2, 3]",medium,0.5,"They are facing each other, suggesting a medium engagement."
playing_1772197083559_raw.jpg,Grayscale,"[1, 2]",medium,0.3,"They are facing each other, suggesting a conversation."
playing_1772197083559_raw.jpg,Grayscale,"[1, 3]",medium,0.3,"They are facing each other, suggesting a conversation."
playing_1772197083559_raw.jpg,Grayscale,"[2, 3]",medium,0.3,"They are facing each other, suggesting a conversation."
playing_1772197083559_raw.jpg,Depth,"[1, 2]",low,0.7,The people are far apart and not facing each other.
playing_1772197083559_raw.jpg,Depth,"[1, 3]",low,0.6,The people are far apart and not facing each other.
playing_1772197083559_raw.jpg,Depth,"[2, 3]",medium,0.4,The people are close together and may be talking.
playing_1772197087827_raw.jpg,Raw,"[1, 2]",low,0.7,The two people are not facing each other.
playing_1772197087827_raw.jpg,Raw,"[1, 3]",low,0.8,The two people are far apart and not facing each other.
playing_1772197087827_raw.jpg,Raw,"[2, 3]",low,0.7,The two people are not facing each other.
playing_1772197087827_raw.jpg,Annotated,"[1, 2]",low,0.7,"They are close, but not directly facing each other."
playing_1772197087827_raw.jpg,Annotated,"[1, 3]",low,0.8,They are not facing each other and are relatively far apart.
playing_1772197087827_raw.jpg,Annotated,"[2, 3]",low,0.7,They are not facing each other and are relatively far apart.
playing_1772197087827_raw.jpg,Grayscale,"[1, 2]",medium,0.3,They are close to each other and might be talking.
playing_1772197087827_raw.jpg,Grayscale,"[1, 3]",low,0.7,They are not facing each other and are far apart.
playing_1772197087827_raw.jpg,Grayscale,"[2, 3]",low,0.7,They are not facing each other and are far apart.
playing_1772197087827_raw.jpg,Depth,"[1, 2]",medium,0.3,"The two people on the left are close together, suggesting a conversation."
playing_1772197087827_raw.jpg,Depth,"[1, 3]",low,0.7,"The people are far apart, so it is safer to cross."
playing_1772197087827_raw.jpg,Depth,"[2, 3]",low,0.7,"The people are far apart, so it is safer to cross."
playing_1772197149472_raw.jpg,Raw,"[1, 2]",medium,0.2,They are playing foosball together and are likely engaged.
playing_1772197149472_raw.jpg,Raw,"[1, 3]",medium,0.2,They are playing foosball together and are likely engaged.
playing_1772197149472_raw.jpg,Raw,"[2, 3]",high,0.1,They are playing foosball together and are likely highly engaged.
playing_1772197149472_raw.jpg,Annotated,"[1, 3]",medium,0.2,"They are playing foosball together, so the robot should not cross."
playing_1772197149472_raw.jpg,Annotated,"[1, 5]",medium,0.2,"They are playing foosball together, so the robot should not cross."
playing_1772197149472_raw.jpg,Annotated,"[3, 5]",high,0.1,"They are playing foosball together, so the robot should not cross."
playing_1772197149472_raw.jpg,Grayscale,"[1, 3]",medium,0.3,"They are playing foosball together, so crossing is not recommended."
playing_1772197149472_raw.jpg,Grayscale,"[1, 5]",medium,0.3,"They are playing foosball together, so crossing is not recommended."
playing_1772197149472_raw.jpg,Grayscale,"[3, 5]",high,0.2,"They are playing foosball together, so crossing is not recommended."
playing_1772197149472_raw.jpg,Depth,"[1, 2]",medium,0.3,"The people are close together, suggesting a possible conversation."
playing_1772197149472_raw.jpg,Depth,"[1, 3]",medium,0.3,"The people are close together, suggesting a possible conversation."
playing_1772197149472_raw.jpg,Depth,"[2, 3]",high,0.2,"The people are very close together, suggesting a strong interaction."
playing_1772197150950_raw.jpg,Raw,"[1, 2]",medium,0.3,"They are playing foosball together, so crossing is risky."
playing_1772197150950_raw.jpg,Raw,"[1, 3]",medium,0.3,"They are playing foosball together, so crossing is risky."
playing_1772197150950_raw.jpg,Raw,"[2, 3]",high,0.1,They are playing foosball together and are highly engaged.
playing_1772197150950_raw.jpg,Annotated,"[1, 3]",low,0.6,"They are not facing each other, so the robot can probably cross."
playing_1772197150950_raw.jpg,Annotated,"[1, 5]",low,0.6,"They are not facing each other, so the robot can probably cross."
playing_1772197150950_raw.jpg,Annotated,"[3, 5]",high,0.2,"They are playing foosball together, so the robot should not cross."
playing_1772197150950_raw.jpg,Grayscale,"[1, 3]",medium,0.2,"They are playing foosball together, so the robot should not cross."
playing_1772197150950_raw.jpg,Grayscale,"[1, 5]",medium,0.2,"They are playing foosball together, so the robot should not cross."
playing_1772197150950_raw.jpg,Grayscale,"[3, 5]",high,0.1,"They are playing foosball together, so the robot should not cross."
playing_1772197150950_raw.jpg,Depth,"[1, 2]",medium,0.3,"The people are close together, suggesting a possible interaction."
playing_1772197150950_raw.jpg,Depth,"[1, 3]",medium,0.3,"The people are close together, suggesting a possible interaction."
playing_1772197150950_raw.jpg,Depth,"[2, 3]",medium,0.4,"The people are close together, suggesting a possible interaction."
playing_1772197153056_raw.jpg,Raw,"[1, 2]",high,0.1,People 1 and 2 are playing foosball together.
playing_1772197153056_raw.jpg,Raw,"[1, 3]",high,0.1,People 1 and 3 are playing foosball together.
playing_1772197153056_raw.jpg,Raw,"[2, 3]",high,0.1,People 2 and 3 are playing foosball together.
playing_1772197153056_raw.jpg,Annotated,"[1, 3]",low,0.6,"They are playing foosball, but not directly interacting."
